-5.212938539878270383e+00,-6.291389119790801843e+00,-1.258197457348950010e+01,-4.483036775228470106e+00,-7.064967880360002894e+00,1.802464391137491351e+00,5.955302113144957943e+00,4.029895657488049565e-01
-1.333819737007970296e+00,2.968303729089129650e+00,-3.774552841041932449e+00,-1.147925073763856219e+01,-6.501845426691001961e+00,-1.122929892286873432e+01,2.512294520308294477e+00,8.052914993474319161e+00
-4.974317003222019196e+00,-4.555577544686854274e+00,-7.302533125776333733e+00,-5.976612126339266418e+00,-4.020518541604754859e+00,3.774456206454660734e+00,4.888611779260913615e+00,2.570053981843058111e+00
1.112681941846490163e+00,-2.859490630278506806e+00,5.962877213968651446e+00,-3.331891054520709439e+00,-3.483854771775644288e+00,-7.464682273803108004e+00,-2.252214935958565256e+00,1.089531268229361416e+01
-6.946992322077485404e-01,5.708807384219449332e+00,-5.625987175009637298e+00,-4.972112578683652195e+00,-7.679465083763752808e+00,3.031607718643244631e+00,3.660401241349111157e+00,3.401685050781536823e+00
-3.573845376560032427e+00,5.810289031540529336e+00,-6.252088109703517027e+00,-6.157347244270435560e+00,-8.900257916112748191e+00,-7.540834776401806216e+00,1.463512302969605106e+00,8.763574619481696359e+00
4.237044585478449754e+00,-3.518824587251369707e+00,7.869537812687223521e+00,-2.298024460870661034e+00,-7.723542545890786926e+00,-9.423582910490026165e+00,-2.909640195691672204e+00,1.229784263189156412e+01
4.426910127605863110e+00,8.351122667222842466e+00,-4.743675338441097900e+00,-4.252890022169886208e+00,-1.366770925171486439e+01,7.833198239512467964e+00,1.287233569006602130e+00,4.215080235929044683e+00
2.626743712753678572e+00,-6.729530723739195253e+00,1.057222628382416652e+01,-1.834235938913757469e+00,-8.024218849048271096e+00,-9.551526500784596863e+00,-2.628290535509204329e+00,1.286463153152508454e+01
3.320159760370438917e+00,5.779593844687751059e+00,-9.148503332290063739e+00,-7.845057342334675887e+00,-8.811120378364250882e+00,3.750087565356031938e+00,1.895132928866441580e+00,6.548094563091621190e+00
4.893369654834463844e+00,6.620636637737679742e+00,-5.454411053872015636e+00,-8.066622869636500326e+00,-8.321930909359565476e+00,4.195417792427948989e+00,4.289299538507255427e+00,3.132143800974811043e+00
-4.538691653689331140e+00,-6.096827762247207794e+00,-6.201146086625529463e+00,-2.353999499258998540e+00,-8.007321130065109926e+00,2.537957485300065485e+00,1.252431608027428034e+00,3.984953704511728478e+00
-3.151398264882412370e+00,4.902043765628030236e+00,-5.215710494606721426e+00,-6.980621248227916631e+00,-5.377725421952475493e+00,-1.020348954716275713e+01,-1.935927695131641535e+00,6.470764739681980515e+00
-4.068694975532224589e+00,-8.059256557507316288e+00,-7.771223063642513473e+00,-8.896445330926463058e+00,-1.038469273555732819e+01,2.113456811984097961e+00,5.252799969675169933e+00,3.203093219386202062e+00
-4.176883326124602114e+00,9.374216429862865851e+00,-6.365615408127051289e+00,-5.546256446582207289e+00,-1.071315538002533252e+01,-1.104848432628115695e+01,1.888584343726119164e+00,7.721126562681439154e+00
3.634488116170182082e+00,1.052544452861698154e+01,-1.070478830898901457e+01,-2.614736800032150921e+00,-1.341945432687221995e+01,5.877556550446239036e+00,5.586572962560294897e+00,4.929957649079900861e+00
1.439667014717407545e+00,9.467514632735840152e+00,-8.215985530480143240e+00,-7.655592567424285733e+00,-1.189358794370237682e+01,6.097570486049059824e+00,6.180900389178125565e+00,8.058176998529287260e+00
3.118541039128405412e+00,9.385279438027639642e+00,-7.890219916533945721e+00,-6.864525919235189733e+00,-9.818240020145324820e+00,9.174254168642411500e+00,3.714377440111417794e+00,8.395007122338999039e+00
1.541844464821403582e+00,2.355168630720780421e+00,-6.582327462445332067e+00,-4.338558691382434773e+00,-6.860448075584779204e+00,4.222454214544911544e+00,3.729108460092966482e+00,6.948069154548019100e+00
-7.980266445256935626e+00,6.181907314077146331e+00,-9.183241836381672130e+00,-1.069145583867586602e+01,-8.008552543062041451e+00,-8.996639923457996346e+00,4.759228317329261770e+00,8.224317409469351858e+00
-8.593478710558718703e+00,-5.802215869507647561e+00,-5.554242622142957053e+00,-3.842117934959164316e+00,-5.553242627493165884e+00,4.936334585922979024e+00,3.291397400712240628e+00,5.647086719529900378e+00
-3.899233221193791898e+00,-7.259534728289260386e+00,-9.882550760796647182e+00,-6.661008468290784634e+00,-6.888010203749510119e+00,3.764278496729377199e+00,5.355285592525382832e+00,1.822956281335727180e+00
-3.540119318151613736e+00,-6.455912034121294774e+00,-6.685798810151851512e+00,-5.519943894324470079e+00,-9.862275668514724813e+00,1.267637350319056111e+00,7.397903596043460261e+00,7.541141328940084154e-01
3.068767845578916464e+00,8.996273054684547077e+00,-9.840819970442707287e+00,-6.146463904525417021e+00,-1.141338444018194309e+01,2.526053679395754870e+00,2.944011237984206275e+00,5.859145841915783137e+00
-6.717762946593798468e+00,1.361658542028681751e+00,-5.664595835344122143e+00,-8.464527527367970094e+00,-7.448148315250381124e+00,-1.245908361298159051e+01,5.475202744040370106e+00,6.067350089408218849e+00
-5.093062122327927099e+00,6.273973637425152461e+00,-5.953118148334390014e+00,-1.077652735514681481e+01,-7.844729574075307355e+00,-1.040890458182649425e+01,2.092612336462880585e+00,7.879243429248884212e+00
-4.008186693980106519e+00,7.736112697059121857e+00,-5.370166540749556461e+00,-6.771352640792589028e+00,-4.059286222613766704e+00,-1.141218958245123716e+01,3.436411988812444473e+00,6.217340158996133681e+00
-5.110549654367624761e+00,-4.249095404025419853e+00,-6.444310582311207014e+00,-5.892225874238390837e+00,-1.017569574309890257e+01,4.582158095568338751e+00,4.579700117050299113e+00,-1.012263115868387686e+00
-2.338826753184542362e+00,6.668385471649521890e+00,-6.712964887928058566e+00,-9.771573135620354122e+00,-5.398405272563751467e+00,-7.709281409302640498e+00,-2.177933625259704797e+00,8.128519045823463074e+00
3.731347437570219139e+00,9.644887876938774696e+00,-7.037243286877517434e+00,-6.370409351422829047e+00,-8.034915208340278170e+00,2.248202579391173295e+00,2.549485543435151325e+00,7.540946710949374854e+00
-2.428478129415466924e+00,6.737929270463248521e+00,-5.502888795540473055e+00,-8.118108267508231890e+00,-8.847996940134917665e+00,-8.026415060313546235e+00,1.602345354200190641e+00,6.820802915925908927e+00
-4.866882011889735793e+00,6.860885921024144629e+00,-6.701216813535000760e+00,-1.092998648404389961e+01,-7.088306045339494155e+00,-9.388888757194118639e+00,5.604747004424401879e+00,7.640813654156212387e+00
-1.237505307612307703e+00,2.967587610889609984e+00,-3.784176570448131827e+00,-6.629964657838601561e+00,-5.733624083753399603e+00,-5.632313857151512337e+00,4.709371591228315168e+00,8.333350427594139020e+00
1.498137338559750065e+00,8.915119702387528378e+00,-5.445748304084522040e+00,-7.178201748308032926e+00,-4.913708369696289324e+00,4.520265899510761187e+00,6.362009166159129592e+00,6.354021116270605951e+00
-6.771631629865396462e+00,-4.280465340459215895e+00,-7.246286417031333471e+00,-4.857747132857566541e+00,-4.933652383114297990e+00,6.296523593398331009e-01,7.337093204881020903e+00,-1.702589950071205394e+00
3.620712352735050654e+00,7.020783868116668103e+00,-7.302601032054306884e+00,-1.202063932199784624e+01,-8.349665983304035421e+00,2.664443329616986489e+00,5.378908995553481454e+00,7.767728642730283184e+00
5.672220687910751735e+00,9.133957656835434591e+00,-4.974147340768787728e+00,-6.339148149153506218e+00,-6.001768610323111375e+00,3.349417833234434649e+00,3.832855531424204543e+00,7.708339078138081391e+00
6.697679015630479071e+00,-1.178717792307474976e+00,7.057087582566919259e+00,-1.343587250842491088e+00,-7.474308363378045605e+00,-7.256385194395720717e+00,-1.768677641558414670e+00,8.560996975763371708e+00
6.928373490010589997e+00,-6.900785993258942597e+00,5.878729624321296754e+00,-6.424376363492383391e+00,-7.617912932024524686e+00,-9.114335938747657906e+00,-1.019362284860975798e+00,9.642068777847972783e+00
-5.108992651386533801e+00,5.869568680697622831e+00,-7.935903608661549313e+00,-7.674346165645705042e+00,-8.279997425246785170e+00,-1.273313052814659940e+01,4.332256523141760240e+00,9.611574478618717166e+00
1.675184861853451501e+00,7.085862873256392191e+00,-7.706899921187032376e+00,-4.770961046583614085e+00,-9.357585007284558998e+00,5.453417570731626363e+00,2.486361201858141801e+00,5.980651242584864136e+00
-6.052870653550106894e+00,-7.533649661918998319e+00,-8.730485386453302965e+00,-3.830709074909213196e+00,-6.979647946710515249e+00,5.025892822271062599e+00,5.845410833447064469e+00,1.974936958272848431e+00
-9.853796833162675739e-02,7.327109723628206339e+00,-8.013469420617772343e+00,-6.489321252503935433e+00,-1.218379865284867059e+01,3.471535411496633028e+00,2.531858260275450245e+00,8.385486024219488854e+00
3.312236064005357861e+00,-9.650553625006583758e+00,7.327514644653875919e+00,-6.288948479305501493e+00,-7.057458252985969516e+00,-7.729709878882063734e+00,-1.919772949591498135e+00,1.384913305180510079e+01
-5.489236987900385500e-01,-7.655110457456293815e+00,5.944700207686516080e+00,-5.869632994479848875e+00,-6.262275736559786310e+00,-7.984344305978684275e+00,-5.953896242030525698e+00,8.318279052712810540e+00
-5.577644532974189495e+00,-7.573120586395338805e+00,-9.243854323555515506e+00,-6.636204408908862540e+00,-3.816461948833269169e+00,6.949464991206664166e+00,6.493766073223892654e+00,2.444151027518791430e+00
-6.218511367830291015e+00,-4.906598680370654719e+00,-4.325028338964648000e+00,-8.675739817681625610e+00,-8.151665233650911446e+00,3.600948777436478565e+00,6.870904676655407606e+00,2.350519021477022630e+00
5.130398717731527114e+00,1.291414891425288758e+01,-8.266964905799676799e+00,-5.312484583251308123e+00,-9.818183007136003226e+00,2.237458621770011646e+00,1.623174511547850196e+00,6.635622372793759993e+00
-4.861162665932508453e+00,4.730832085065147297e+00,-5.686330753005748306e+00,-8.898273569133147376e+00,-8.852800367843309814e+00,-1.170220880561270782e+01,4.745040122410406624e+00,7.568822527831473579e+00
-5.681743876983991193e+00,5.893223791247562460e+00,-6.211019813195200356e+00,-6.504091253676399731e+00,-7.083419527127611026e+00,-8.955044521747803188e+00,2.452025332809499858e+00,1.838678680544293620e+00
1.757873438744894656e-01,5.921911959798125125e+00,-7.471150662649681529e+00,-7.393987494421561557e+00,-1.097146044806783216e+01,2.861338287042253903e+00,1.218053446142860707e+00,5.834565909233796255e+00
8.086162938244902953e-01,8.859206438728005395e+00,-9.150143857193286934e+00,-7.321223339350785508e+00,-7.169875947072211098e+00,1.335976697248663303e+00,7.809309777264028085e+00,6.009436083494346548e+00
5.606328326340447532e+00,4.718707100549594635e+00,-5.683929789995770143e+00,-6.591791378958145486e+00,-1.274685981652892153e+01,6.109881680319893427e+00,2.159546786435195820e+00,7.459112761289668825e+00
4.712996992298161381e+00,9.148725233158977233e+00,-5.932813659748237711e+00,-3.279355054669433223e+00,-1.028310730893600677e+01,1.684292280866972913e+00,4.088109450955984769e+00,3.129548419967282946e+00
4.879246772987697156e+00,5.561182873479163291e+00,-7.654187465718057304e+00,-9.419773095695461507e+00,-9.449432077552618381e+00,3.812237422884630078e+00,4.183325152864568963e+00,6.318786870687540080e+00
-5.189228402284116193e-01,-4.266475824600644451e+00,7.130028583429181666e+00,-3.919900003245111897e+00,-7.888871937070259577e+00,-7.512275497293618542e+00,2.185600416081206809e+00,9.767105085527708397e+00
-3.977705127303114985e+00,6.596772555016549688e+00,-7.000871362131271702e+00,-7.904776494089730043e+00,-1.022759408119297220e+01,-1.071779926076698963e+01,1.925906030941883618e+00,8.484690580372211244e+00
-4.787731721220234604e+00,2.789107162652181948e+00,-5.915898114082734693e+00,-8.942302730241344477e+00,-7.988348953516010376e+00,-7.126473776461957677e+00,2.580282459647248672e+00,8.456328093875129071e+00
-4.982783325814565956e+00,-3.905301958632172443e+00,-9.088082524827386877e+00,-7.148817883181732391e+00,-6.381872047519989266e+00,3.013658121351236563e+00,8.363612958974771416e+00,-4.899266213417297067e-02
2.495041363395775313e+00,7.820905272502375105e+00,-3.413653533855487421e+00,-8.504171075539950664e+00,-5.725035832791350643e+00,2.245349711924962577e+00,3.369575164528140654e+00,7.180488719639918749e+00
-5.463812812161560117e+00,3.751834836313131305e+00,-6.571660187012530407e+00,-9.093974340839119819e+00,-6.595544977330202840e+00,-8.896498495333206691e+00,1.813853721301897037e+00,7.475271572268140652e+00
-3.832113635215511849e+00,-1.771067221562867111e+00,-9.588380074850116230e+00,-5.947820326371290101e+00,-7.572356798436765679e+00,2.673015787193770088e+00,4.661319221567396198e+00,2.603111631070663901e+00
4.260872590227443801e+00,6.613416036678894550e+00,-1.796479290656461281e+00,-8.930936870323558097e+00,-1.120970222085756518e+01,1.557897808058618772e+00,2.250479926805184938e+00,5.582075528971747858e+00
2.980391300653604247e+00,6.675278186980004413e+00,-1.764132066607402294e+00,-5.806670811805642707e+00,-1.043555524964755499e+01,-5.619763150846228683e-01,3.822433777020679546e+00,7.288591830888353940e+00
-3.581520260696867908e+00,-7.071782378206990849e+00,-1.002366283816891546e+01,-4.178763044969858953e+00,-8.453524175070885605e+00,1.838529020288870441e-01,9.054126999824887889e+00,3.452799340512272330e+00
-2.088532109347694732e+00,7.648748699625325997e+00,-7.469666745738451574e+00,-8.698489639248574434e+00,-8.448818104773316406e+00,-1.336342825069928608e+01,3.282133726306002419e+00,9.395294881558967859e+00
-3.877020691498310523e+00,6.639550645344883151e+00,-7.156591694428349193e+00,-8.424215306279823068e+00,-6.267728896880661260e+00,-1.152538686450937178e+01,3.228709595011237887e+00,6.392337776178557363e+00
-3.789687797112534895e+00,-6.584576487903843756e+00,-6.607262442822866788e+00,-3.970472053998870710e+00,-3.189755874357810939e+00,3.816926310939541267e+00,5.119236396925781918e+00,2.999120972417431474e+00
-9.428264047296233130e+00,-4.698873101052583046e+00,-7.940062535823384948e+00,-5.357231397463999123e+00,-1.018196343746033961e+01,3.764452695284472572e+00,5.635236407752799437e+00,6.110998802408926789e-01
-4.984102762173360901e+00,8.334662686774667151e+00,-7.381980597322356452e+00,-3.456478149114821541e+00,-7.810597599079255993e+00,-8.462166517033338664e+00,3.305350313522309680e+00,1.123701210921186444e+01
-1.364905331629188368e+00,5.320346263034318568e+00,-9.414369295087995582e+00,-6.189959888194649373e+00,-6.912202734253257042e+00,-7.552529134235817843e+00,5.108223879416722291e-01,4.313152262977650864e+00
7.647441192668624765e-01,8.774087452032773626e+00,-6.070251748686864346e+00,-9.956529786247921621e+00,-1.032046927286506843e+01,5.592102381718405013e+00,2.044886639233179260e+00,6.209396243362958145e+00
-6.273526888503394794e+00,-2.507922235850788883e+00,-7.239207497091193488e+00,-6.207936959199319205e+00,-6.445319379108837232e+00,6.905514404139854179e+00,6.553155438576827585e+00,4.795132153157702248e+00
-7.135916900059686263e+00,5.878225693502014515e+00,-8.880397660827828332e+00,-5.597535051327940714e+00,-8.196981303274656128e+00,-1.209671075403282003e+01,3.764120356385088684e+00,6.919031480871826290e+00
